_class,_id,deviceInfo,ipAddress,Latitude,Longitude,qrCode,Year,Quarter,Month,Day
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,669500fe98c9713daae37e57,"{""deviceType"":""Samsung SM-A156E"",""os"":""Android 14"",""browser"":""Samsung Internet 22.0""}",42.106.39.22,22.9705532,72.650799,XAPLR5,2024,Qtr 3,July,15
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,6696345698c9713daae37e8b,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 126.0.0.0""}",49.36.71.128,23.0024113,72.5987488,eYyZz0,2024,Qtr 3,July,16
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66963c7b98c9713daae37e92,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 126.0.0.0""}",42.106.11.14,0.0,0.0,eYyZz0,2024,Qtr 3,July,16
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,669663bb98c9713daae37e93,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 126.0.0.0""}",42.105.174.191,0.0,0.0,eYyZz0,2024,Qtr 3,July,16
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,669737ae98c9713daae37e95,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 126.0.0.0""}",42.105.168.147,0.0,0.0,eYyZz0,2024,Qtr 3,July,17
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,669e9729361f465a40c2d1f0,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 126.0.0.0""}",42.105.168.31,0.0,0.0,Y2AU2E,2024,Qtr 3,July,22
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,669e975c361f465a40c2d1f1,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 126.0.0.0""}",42.105.168.31,0.0,0.0,Y2AU2E,2024,Qtr 3,July,22
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,669e9760361f465a40c2d1f2,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 126.0.0.0""}",42.105.168.31,0.0,0.0,Y2AU2E,2024,Qtr 3,July,22
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66a1d420361f465a40c2d249,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 126.0.0.0""}",152.58.35.32,23.0895461,72.5327022,SL5KMZ,2024,Qtr 3,July,25
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66a1d450361f465a40c2d24a,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 126.0.0.0""}",152.58.35.32,23.0895461,72.5327022,SL5KMZ,2024,Qtr 3,July,25
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66a1d45d361f465a40c2d24b,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 126.0.0.0""}",152.59.34.62,23.0914238,72.5328684,SL5KMZ,2024,Qtr 3,July,25
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66a6378e361f465a40c2d414,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 126.0.0.0""}",42.105.164.5,0.0,0.0,Y2AU2E,2024,Qtr 3,July,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66a67d07361f465a40c2d415,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 126.0.0.0""}",152.59.33.192,0.0,0.0,SL5KMZ,2024,Qtr 3,July,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66a792e8361f465a40c2d441,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 126.0.0.0""}",49.14.133.17,0.0,0.0,1aBcDe,2024,Qtr 3,July,29
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66a7e97d361f465a40c2d442,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 126.0.0.0""}",152.59.34.142,23.0806152,72.5321275,SL5KMZ,2024,Qtr 3,July,29
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66a7e9c0361f465a40c2d443,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 126.0.0.0""}",152.59.34.142,23.0806152,72.5321275,SL5KMZ,2024,Qtr 3,July,29
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66a9d1e8361f465a40c2d49d,"{""deviceType"":""Apple iPhone"",""os"":""iOS 17.5.1"",""browser"":""Mobile Safari 17.5""}",172.225.137.211,0.0,0.0,NDI9RY,2024,Qtr 3,July,31
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66b74c43361f465a40c2d663,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 127.0.0.0""}",49.34.199.158,0.0,0.0,XAPLR5,2024,Qtr 3,August,10
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66bac789361f465a40c2d6c7,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 127.0.0.0""}",49.14.148.9,0.0,0.0,Y2AU2E,2024,Qtr 3,August,13
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66bae1db361f465a40c2d6c8,"{""deviceType"":""Apple iPhone"",""os"":""iOS 17.4"",""browser"":""Chrome 126.0.6478.153""}",117.97.193.53,0.0,0.0,Y2AU2E,2024,Qtr 3,August,13
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66bae202361f465a40c2d6c9,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Samsung Internet 25.0""}",152.58.34.87,23.0649544,72.4399194,Y2AU2E,2024,Qtr 3,August,13
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66baee8d361f465a40c2d6f8,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Samsung Internet 25.0""}",152.59.35.111,23.0650544,72.4399354,Y2AU2E,2024,Qtr 3,August,13
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66baef38361f465a40c2d6f9,"{""deviceType"":""Apple iPhone"",""os"":""iOS 17.5"",""browser"":""Chrome 127.0.6533.107""}",152.59.37.209,0.0,0.0,Y2AU2E,2024,Qtr 3,August,13
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66baf094361f465a40c2d6fa,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Samsung Internet 25.0""}",152.59.35.111,23.0649882,72.4400751,Y2AU2E,2024,Qtr 3,August,13
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66baf0da361f465a40c2d6fb,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Samsung Internet 25.0""}",152.59.35.111,23.0650088,72.4400622,Y2AU2E,2024,Qtr 3,August,13
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66bafaa7361f465a40c2d6fd,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 127.0.0.0""}",49.36.64.214,0.0,0.0,XWUB38,2024,Qtr 3,August,13
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66bafae0361f465a40c2d6fe,"{""deviceType"":""Apple iPhone"",""os"":""iOS 15.8"",""browser"":""GSA 327.0.656162734""}",49.36.64.214,23.048454350550276,72.52471920162705,XWUB38,2024,Qtr 3,August,13
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66bb4011361f465a40c2d6ff,"{""deviceType"":""Apple iPhone"",""os"":""iOS 17.5"",""browser"":""GSA 306.0.611622802""}",152.58.62.229,23.196580221144032,72.63236716616518,UKTF8U,2024,Qtr 3,August,13
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66bcccc7361f465a40c2d732,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 127.0.0.0""}",117.99.56.35,0.0,0.0,1aBcDe,2024,Qtr 3,August,14
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66c04e8d361f465a40c2d7c1,"{""deviceType"":""Apple iPhone"",""os"":""iOS 17.5"",""browser"":""Chrome 127.0.6533.107""}",49.37.251.34,13.04086609834212,77.58835876820501,YUBXK3,2024,Qtr 3,August,17
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66c04eea361f465a40c2d7c3,"{""deviceType"":""Apple iPhone"",""os"":""iOS 17.5"",""browser"":""Chrome 127.0.6533.107""}",49.37.251.34,13.04086609834212,77.58835876820501,N1AMWI,2024,Qtr 3,August,17
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66cc5bea361f465a40c2d974,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 128.0.0.0""}",49.36.66.165,23.101582,72.5342827,Z3WHQB,2024,Qtr 3,August,26
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66cc5c03361f465a40c2d975,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 127.0.0.0""}",49.36.66.165,23.1015637,72.5342795,Z3WHQB,2024,Qtr 3,August,26
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66cc5c25361f465a40c2d976,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 127.0.0.0""}",49.36.66.165,23.1015637,72.5342795,Z3WHQB,2024,Qtr 3,August,26
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66cc5c27361f465a40c2d977,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 127.0.0.0""}",49.36.66.165,23.1015637,72.5342795,Z3WHQB,2024,Qtr 3,August,26
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66cc5c30361f465a40c2d978,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 127.0.0.0""}",49.36.66.165,23.1015637,72.5342795,Z3WHQB,2024,Qtr 3,August,26
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66d1eb69361f465a40c2da39,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Samsung Internet 25.0""}",103.113.218.135,0.0,0.0,Y2AU2E,2024,Qtr 3,August,30
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66d7fd7a361f465a40c2db2a,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 127.0.0.0""}",152.58.34.92,23.039005,72.5450133,YB2XZC,2024,Qtr 3,September,4
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66e1b1ce361f465a40c2dc7f,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 128.0.0.0""}",42.108.64.152,12.9335957,77.6146241,NDI9RY,2024,Qtr 3,September,11
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66e80d32361f465a40c2dd70,"{""deviceType"":""Apple iPhone"",""os"":""iOS 17.6"",""browser"":""GSA 331.0.665236494""}",49.15.232.79,19.004699139535433,72.8428962393177,TX0Z8D,2024,Qtr 3,September,16
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66e818c7361f465a40c2dd71,"{""deviceType"":""Apple iPhone"",""os"":""iOS 17.6.1"",""browser"":""Mobile Safari 17.6""}",152.58.48.249,0.0,0.0,TX0Z8D,2024,Qtr 3,September,16
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66ea734f361f465a40c2ddd2,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 128.0.0.0""}",103.241.21.20,28.6018666,77.3897427,Y66AOI,2024,Qtr 3,September,18
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66ea736b361f465a40c2ddd3,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 128.0.0.0""}",103.241.21.20,28.6018666,77.3897427,Y66AOI,2024,Qtr 3,September,18
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66eeef69c8bd3d225f3aa188,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Samsung Internet 26.0""}",103.238.106.11,23.0045136,72.6602811,0JjKkL,2024,Qtr 3,September,21
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66f014e2c8bd3d225f3aa1c1,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 128.0.0.0""}",43.242.116.216,0.0,0.0,Y2AU2E,2024,Qtr 3,September,22
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66f015fac8bd3d225f3aa1c2,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 128.0.0.0""}",106.221.71.25,23.031665,72.461762,Y2AU2E,2024,Qtr 3,September,22
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66f0f593c8bd3d225f3aa1c3,"{""deviceType"":""Apple iPhone"",""os"":""iOS 17.4"",""browser"":""Chrome 129.0.6668.46""}",106.221.70.39,23.064712132593666,72.43924675620879,Y2AU2E,2024,Qtr 3,September,23
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66f2a137c8bd3d225f3aa226,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Samsung Internet 26.0""}",152.59.34.83,0.0,0.0,Y2AU2E,2024,Qtr 3,September,24
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66f3e905c8bd3d225f3aa258,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Samsung Internet 26.0""}",49.36.64.170,0.0,0.0,XWUB38,2024,Qtr 3,September,25
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66f3e920c8bd3d225f3aa259,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Samsung Internet 26.0""}",49.36.64.170,0.0,0.0,Y2AU2E,2024,Qtr 3,September,25
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66f3e958c8bd3d225f3aa25a,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Samsung Internet 26.0""}",49.36.64.170,0.0,0.0,XWUB38,2024,Qtr 3,September,25
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66fac1fbc8bd3d225f3aa353,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 129.0.0.0""}",103.86.19.142,0.0,0.0,XWUB38,2024,Qtr 3,September,30
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66fac206c8bd3d225f3aa354,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 129.0.0.0""}",103.86.19.142,0.0,0.0,XWUB38,2024,Qtr 3,September,30
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,66ff821bc8bd3d225f3aa419,"{""deviceType"":""Apple iPhone"",""os"":""iOS 17.7"",""browser"":""Mobile Safari 17.7""}",122.170.105.174,0.0,0.0,YRKCFK,2024,Qtr 4,October,4
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,6711c8eac8bd3d225f3aa698,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 129.0.0.0""}",103.163.68.250,0.0,0.0,IFW877,2024,Qtr 4,October,18
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,6713d14fc8bd3d225f3aa6fb,"{""deviceType"":""Apple iPhone"",""os"":""iOS 17.7"",""browser"":""Chrome 129.0.6668.69""}",152.58.65.37,0.0,0.0,7AaBbC,2024,Qtr 4,October,19
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67526b16b6da1d07a63b4d85,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.0"",""browser"":""Chrome 131.0.6778.73""}",106.221.76.218,0.0,0.0,P4K9GK,2024,Qtr 4,December,6
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,675283e0b6da1d07a63b4d86,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.0"",""browser"":""Chrome 131.0.6778.73""}",106.221.68.87,0.0,0.0,P4K9GK,2024,Qtr 4,December,6
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67753cfbb6da1d07a63b52e7,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 131.0.0.0""}",27.61.137.192,0.0,0.0,1aBcDe,2025,Qtr 1,January,1
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,678f5e56b6da1d07a63b56e5,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.2.1"",""browser"":""Mobile Safari 18.2""}",176.2.196.253,0.0,0.0,N1AMWI,2025,Qtr 1,January,21
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,6799c281cf56ec0ef148ae9b,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 131.0.0.0""}",152.58.62.58,23.0487655,72.5246238,XAPLR5,2025,Qtr 1,January,29
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,679f0f86cf56ec0ef148af71,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 132.0.0.0""}",49.47.10.201,0.0,0.0,EYTLS0,2025,Qtr 1,February,2
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,679fc07acf56ec0ef148af7b,"{""deviceType"":""Apple iPhone"",""os"":""iOS 17.5.1"",""browser"":""Mobile Safari 17.5""}",152.59.34.109,23.23120750262246,72.62267039068298,101FDV,2025,Qtr 1,February,2
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c0adf268664c3261023594,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.3.1"",""browser"":""Mobile Safari 18.3""}",172.225.137.234,0.0,0.0,KZPZ3H,2025,Qtr 1,February,27
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c1a1af68664c32610235e6,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.1"",""browser"":""Mobile Safari 18.1.1""}",139.5.29.183,19.223634349743996,73.14074960998967,2YNWCV,2025,Qtr 1,February,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c1a1e968664c32610235e7,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.1"",""browser"":""Mobile Safari 18.1.1""}",139.5.29.183,19.223634347500504,73.140749612115,2YNWCV,2025,Qtr 1,February,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c1a22c68664c32610235e8,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.1"",""browser"":""Mobile Safari 18.1.1""}",139.5.29.183,19.223634349513187,73.14074961020832,2YNWCV,2025,Qtr 1,February,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c1a27268664c32610235e9,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.1"",""browser"":""Mobile Safari 18.1.1""}",139.5.29.183,19.223634308477973,73.14074964908221,2YNWCV,2025,Qtr 1,February,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c1a2b468664c32610235eb,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.1"",""browser"":""Mobile Safari 18.1.1""}",139.5.29.183,0.0,0.0,2YNWCV,2025,Qtr 1,February,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c1a2d468664c32610235ec,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.1"",""browser"":""Mobile Safari 18.1.1""}",139.5.29.183,19.223634349742927,73.14074960999068,2YNWCV,2025,Qtr 1,February,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c1a2e468664c32610235ed,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.1"",""browser"":""Mobile Safari 18.1.1""}",139.5.29.183,19.223634309510285,73.14074964810428,2YNWCV,2025,Qtr 1,February,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c1a2e568664c32610235ee,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.1"",""browser"":""Mobile Safari 18.1.1""}",139.5.29.183,19.223634307129426,73.14074965035975,2YNWCV,2025,Qtr 1,February,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c1a2e768664c32610235ef,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.1"",""browser"":""Mobile Safari 18.1.1""}",139.5.29.183,19.223634307099786,73.14074965038783,2YNWCV,2025,Qtr 1,February,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c1a2ec68664c32610235f0,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.1"",""browser"":""Mobile Safari 18.1.1""}",139.5.29.183,19.223634307062593,73.14074965042303,2YNWCV,2025,Qtr 1,February,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c1a2f068664c32610235f1,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.1"",""browser"":""Mobile Safari 18.1.1""}",139.5.29.183,19.223634307056344,73.14074965042896,2YNWCV,2025,Qtr 1,February,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c1a2f368664c32610235f2,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.1"",""browser"":""Mobile Safari 18.1.1""}",139.5.29.183,19.223634307055868,73.14074965042938,2YNWCV,2025,Qtr 1,February,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c1a31268664c32610235f3,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.1"",""browser"":""Mobile Safari 18.1.1""}",139.5.29.183,19.223634348772723,73.14074961090981,2YNWCV,2025,Qtr 1,February,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c1d76568664c32610235f6,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 133.0.0.0""}",206.84.236.117,19.1684209,72.8366492,3XUI1X,2025,Qtr 1,February,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c1d7b468664c32610235f7,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 133.0.0.0""}",206.84.236.117,19.1684209,72.8366492,3XUI1X,2025,Qtr 1,February,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c2d8cf68664c326102363e,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 133.0.0.0""}",49.43.163.203,30.3321442,78.0012548,JNOO57,2025,Qtr 1,March,1
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c41bfe68664c326102367d,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 133.0.0.0""}",117.99.28.252,30.3321539,78.001254,JNOO57,2025,Qtr 1,March,2
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c717cb68664c3261023700,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.3.1"",""browser"":""Mobile Safari 18.3""}",172.225.201.18,0.0,0.0,KZPZ3H,2025,Qtr 1,March,4
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c9dd85ae11634720694084,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 133.0.0.0""}",122.172.82.147,12.9036511,77.5711074,XUKFG7,2025,Qtr 1,March,6
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67c9ddb7ae11634720694085,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 133.0.0.0""}",122.172.82.147,12.9036511,77.5711074,XUKFG7,2025,Qtr 1,March,6
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67cbe3aaa6616a51808c98e9,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.3.1"",""browser"":""Mobile Safari 18.3""}",172.225.201.18,22.312948980852482,73.19534023096568,S3VVCB,2025,Qtr 1,March,8
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67d01a6ca6616a51808c999e,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 134.0.0.0""}",167.86.148.35,26.996746,49.6239602,9HA6O1,2025,Qtr 1,March,11
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67d0adbca6616a51808c999f,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 134.0.0.0""}",161.97.124.108,26.9882739,49.6611013,9HA6O1,2025,Qtr 1,March,11
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67d42088a6616a51808c9a54,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.3.1"",""browser"":""Mobile Safari 18.3""}",172.225.137.211,0.0,0.0,KZPZ3H,2025,Qtr 1,March,14
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67d420aaa6616a51808c9a55,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.3.1"",""browser"":""Mobile Safari 18.3""}",172.225.137.211,0.0,0.0,NDI9RY,2025,Qtr 1,March,14
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67d42124a6616a51808c9a56,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.3.1"",""browser"":""Mobile Safari 18.3""}",172.225.186.67,0.0,0.0,NDI9RY,2025,Qtr 1,March,14
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67dd39527e1ae74786e0ef43,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 112.0.0.0""}",223.238.20.168,0.0,0.0,9M2EWL,2025,Qtr 1,March,21
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67dd398a7e1ae74786e0ef44,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 112.0.0.0""}",223.238.20.168,0.0,0.0,9M2EWL,2025,Qtr 1,March,21
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67e26f537e1ae74786e0f040,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.0.1"",""browser"":""Mobile Safari 18.0.1""}",49.36.191.117,28.437393882635043,77.06237903756393,C0VZAR,2025,Qtr 1,March,25
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67e26ffe7e1ae74786e0f041,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.0.1"",""browser"":""Mobile Safari 18.0.1""}",49.36.191.117,28.437393882635043,77.06237903756393,C0VZAR,2025,Qtr 1,March,25
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67e2a4db7e1ae74786e0f043,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 134.0.0.0""}",117.98.8.6,28.4007303,76.955414,9CU3K7,2025,Qtr 1,March,25
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,67e6cf567e1ae74786e0f0f9,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.1.1"",""browser"":""Mobile Safari 18.1.1""}",49.36.234.211,0.0,0.0,U26Z74,2025,Qtr 1,March,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,68010357675fe23ace0e8fb0,"{""deviceType"":""Apple iPhone"",""os"":""iOS 17.5.1"",""browser"":""Mobile Safari 17.5""}",27.97.221.201,26.923135824308183,80.94929572004176,101FDV,2025,Qtr 2,April,17
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,68010655675fe23ace0e8fbb,"{""deviceType"":""Desktop"",""os"":""Android 10"",""browser"":""Chrome 135.0.0.0""}",27.97.218.57,0.0,0.0,V1E18O,2025,Qtr 2,April,17
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,680f148d675fe23ace0e9258,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.3.2"",""browser"":""Mobile Safari 18.3.1""}",49.36.80.193,23.006132723337206,72.50851448818239,WHAPH0,2025,Qtr 2,April,28
in.pixiverse.user.management.securetag.db.entity.ScanAuditInfo,680f1534675fe23ace0e926a,"{""deviceType"":""Apple iPhone"",""os"":""iOS 18.3.2"",""browser"":""Mobile Safari 18.3.1""}",49.36.80.193,23.006132723337206,72.50851448818239,WHAPH0,2025,Qtr 2,April,28
